RID,DESIGN_ROW,SCENARIO,SEQ,pref1,a1_x1,a1_x2,a1_x3,a1_x4,a1_x5,a1_x6,a1_x7,a1_x8,a2_x1,a3_x2,a2_x3,a2_x4,a2_x5,a2_x6,a2_x7,a2_x8
1723,4,4,4,2,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1723,13,5,5,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1724,14,1,1,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1724,5,2,2,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1724,28,3,3,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1724,15,4,4,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1724,6,5,5,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1725,16,1,1,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1725,17,2,2,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1725,2,3,3,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1725,18,4,4,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1725,7,5,5,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1689,15,1,1,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1689,17,2,2,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1689,12,3,3,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1689,20,4,4,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1689,11,5,5,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1684,21,1,1,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1684,22,2,2,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1684,9,3,3,1,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1684,8,4,4,,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1727,8,1,1,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1727,19,2,2,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1727,18,3,3,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1727,14,4,4,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1727,7,5,5,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1730,26,1,1,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1730,11,2,2,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1730,22,3,3,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1730,21,4,4,2,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1730,23,5,5,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1729,1,1,1,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1729,20,2,2,2,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1729,19,3,3,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1729,27,4,4,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1729,8,5,5,2,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1732,10,1,1,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1732,25,2,2,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
1732,18,3,3,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1732,1,4,4,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1732,6,5,5,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1739,11,1,1,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1739,23,2,2,2,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1739,13,3,3,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1739,4,4,4,2,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1739,8,5,5,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1728,29,1,1,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1728,30,2,2,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1728,12,3,3,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1728,26,4,4,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1728,9,5,5,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1736,9,1,1,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1736,20,2,2,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1736,10,3,3,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1736,16,4,4,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1736,17,5,5,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1742,24,1,1,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1742,27,2,2,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1742,28,3,3,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1742,2,4,4,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1742,7,5,5,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1743,5,1,1,1,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1743,28,2,2,2,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1743,10,3,3,2,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1743,17,4,4,2,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1743,14,5,5,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1746,21,1,1,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1746,26,2,2,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1746,3,3,3,1,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
1746,24,4,4,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1746,1,5,5,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1749,20,1,1,2,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1749,18,2,2,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1749,8,3,3,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1749,3,4,4,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
1749,4,5,5,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1744,23,1,1,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1744,12,2,2,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1744,2,3,3,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1744,15,4,4,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1744,16,5,5,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1735,22,1,1,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1735,4,2,2,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1735,25,3,3,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
1735,6,4,4,1,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1735,27,5,5,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1754,6,1,1,1,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1754,7,2,2,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1754,14,3,3,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1754,15,4,4,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1754,16,5,5,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1748,19,1,1,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1748,7,2,2,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1748,25,3,3,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
1748,26,4,4,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1748,2,5,5,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1755,20,1,1,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1755,24,2,2,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1755,5,3,3,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1755,18,4,4,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1755,19,5,5,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1756,8,1,1,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1756,9,2,2,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1756,1,3,3,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1756,22,4,4,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1756,21,5,5,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1759,30,1,1,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1759,24,2,2,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1759,11,3,3,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1759,10,4,4,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1759,21,5,5,1,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1751,12,1,1,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1751,23,2,2,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1751,28,3,3,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1751,29,4,4,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1751,13,5,5,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1758,12,1,1,1,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1758,3,2,2,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
1758,26,3,3,1,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1758,9,4,4,1,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1758,25,5,5,1,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
1757,11,1,1,1,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1757,18,2,2,1,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1757,13,3,3,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1757,4,4,4,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1757,27,5,5,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1762,8,1,1,2,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1762,5,2,2,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1762,6,3,3,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1762,16,4,4,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1762,7,5,5,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1738,5,1,1,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1738,29,2,2,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1738,30,3,3,2,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1738,11,4,4,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1738,9,5,5,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1750,27,1,1,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1750,17,2,2,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1750,14,3,3,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1750,2,4,4,1,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1750,28,5,5,2,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1761,15,1,1,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1761,30,2,2,2,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1761,1,3,3,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1761,20,4,4,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1761,22,5,5,2,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1766,14,1,1,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1766,13,2,2,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1766,6,3,3,2,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1766,2,4,4,2,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1766,27,5,5,1,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1763,19,1,1,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1763,23,2,2,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1763,11,3,3,2,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1763,5,4,4,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1763,24,5,5,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1768,16,1,1,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1768,1,2,2,1,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1768,22,3,3,2,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1768,18,4,4,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1768,8,5,5,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1767,9,1,1,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1767,26,2,2,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1767,20,3,3,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1767,19,4,4,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1767,17,5,5,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1771,29,1,1,2,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1771,23,2,2,1,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1771,30,3,3,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1771,22,4,4,1,1,75,24,2,120,0,3,200,1,95,14,1,30,75,2,250
,,,,,,,,,,,,,,,,,,,,
1771,10,5,5,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1769,18,1,1,2,1,95,14,2,120,75,2,150,1,75,17,1,30,0,1,100
,,,,,,,,,,,,,,,,,,,,
1769,12,2,2,2,1,75,24,2,120,75,1,250,1,95,17,1,30,0,3,250
,,,,,,,,,,,,,,,,,,,,
1769,8,3,3,2,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1769,15,4,4,2,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1769,17,5,5,1,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1773,5,1,1,2,1,85,24,1,60,50,3,300,1,85,14,2,60,25,2,100
,,,,,,,,,,,,,,,,,,,,
1773,26,2,2,2,1,85,24,1,30,0,1,200,1,85,14,2,120,75,2,100
,,,,,,,,,,,,,,,,,,,,
1773,1,3,3,2,1,75,24,1,60,75,3,300,1,95,17,2,60,0,1,250
,,,,,,,,,,,,,,,,,,,,
1773,7,4,4,1,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1773,9,5,5,2,1,85,17,1,60,25,2,150,1,85,24,2,60,50,1,100
,,,,,,,,,,,,,,,,,,,,
1775,4,1,1,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1775,27,2,2,2,1,85,14,1,60,0,1,100,1,85,24,2,60,50,3,300
,,,,,,,,,,,,,,,,,,,,
1775,14,3,3,1,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1775,21,4,4,2,1,95,14,1,30,75,1,250,1,75,24,2,120,0,2,200
,,,,,,,,,,,,,,,,,,,,
1775,3,5,5,2,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
1774,25,1,1,2,1,85,24,1,60,25,1,250,1,85,17,2,60,50,3,100
,,,,,,,,,,,,,,,,,,,,
1774,28,2,2,1,1,95,24,2,120,0,2,200,1,75,17,1,30,75,3,250
,,,,,,,,,,,,,,,,,,,,
1774,23,3,3,2,1,85,14,1,60,50,2,150,1,85,17,2,60,25,3,300
,,,,,,,,,,,,,,,,,,,,
1774,24,4,4,2,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
,,,,,,,,,,,,,,,,,,,,
1774,2,5,5,2,1,85,24,1,60,25,3,100,1,85,14,2,60,50,1,150
,,,,,,,,,,,,,,,,,,,,
1717,13,1,1,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1717,8,2,2,1,1,95,17,1,120,50,2,100,1,75,14,2,30,0,3,150
,,,,,,,,,,,,,,,,,,,,
1717,14,3,3,,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1776,11,1,1,1,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1776,6,2,2,1,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1776,19,3,3,2,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1776,16,4,4,1,1,75,17,2,30,50,2,200,1,95,14,1,120,25,3,150
,,,,,,,,,,,,,,,,,,,,
1776,20,5,5,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1778,29,1,1,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1778,3,2,2,1,1,95,17,2,30,75,1,300,1,75,14,1,120,0,2,150
,,,,,,,,,,,,,,,,,,,,
1778,13,3,3,1,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1778,10,4,4,1,1,75,14,2,30,0,1,200,1,95,24,1,120,75,3,300
,,,,,,,,,,,,,,,,,,,,
1778,15,5,5,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1777,29,1,1,1,1,95,17,2,30,25,3,300,1,75,14,1,120,50,1,150
,,,,,,,,,,,,,,,,,,,,
1777,19,2,2,1,1,95,14,2,120,25,3,150,1,75,24,1,30,50,1,250
,,,,,,,,,,,,,,,,,,,,
1777,30,3,3,1,1,75,14,2,30,75,3,150,1,95,17,1,120,0,1,100
,,,,,,,,,,,,,,,,,,,,
1777,4,4,4,1,1,95,17,2,120,75,1,100,1,75,24,1,30,0,2,200
,,,,,,,,,,,,,,,,,,,,
1777,6,5,5,1,1,85,17,1,60,25,2,300,1,85,14,2,60,25,1,150
,,,,,,,,,,,,,,,,,,,,
1779,17,1,1,2,1,75,17,1,120,50,2,150,1,95,24,2,30,25,3,300
,,,,,,,,,,,,,,,,,,,,
1779,11,2,2,1,1,95,24,2,30,0,2,300,1,75,17,1,120,75,3,200
,,,,,,,,,,,,,,,,,,,,
1779,13,3,3,2,1,75,14,2,60,50,1,250,1,95,17,1,60,25,2,200
,,,,,,,,,,,,,,,,,,,,
1779,14,4,4,2,1,85,14,1,120,0,3,100,1,85,24,2,30,75,2,200
,,,,,,,,,,,,,,,,,,,,
1779,20,5,5,1,1,75,17,2,30,25,2,200,1,95,24,1,120,25,1,250
,,,,,,,,,,,,,,,,,,,,
1782,7,1,1,2,1,95,14,1,30,25,3,250,1,75,17,2,120,50,1,200
,,,,,,,,,,,,,,,,,,,,
1782,15,2,2,1,1,85,24,1,60,50,1,250,1,85,14,2,60,25,2,300
,,,,,,,,,,,,,,,,,,,,
1782,24,3,3,1,1,75,17,2,120,0,3,100,1,95,24,1,30,75,2,300
